Time Current Current STD
24/06/2019 16:14:41 5.960324E-11 1.167174E-12
24/06/2019 16:15:14 7.644810E-12 3.159695E-13
24/06/2019 16:15:46 9.255192E-13 2.349752E-13
24/06/2019 16:16:18 4.683946E-12 2.928728E-13
24/06/2019 16:16:51 1.168214E-12 2.189612E-13
24/06/2019 16:17:23 8.406866E-13 2.879443E-13
24/06/2019 16:17:55 5.882267E-13 1.949401E-13
24/06/2019 16:18:28 8.333634E-13 2.614597E-13
24/06/2019 16:19:00 6.852742E-12 5.293874E-13
24/06/2019 16:19:32 4.923997E-12 5.269232E-13
24/06/2019 16:20:05 4.445519E-12 3.938837E-13
24/06/2019 16:20:37 5.215107E-12 4.117459E-13
24/06/2019 16:21:09 5.859581E-12 4.363798E-13
24/06/2019 16:21:42 3.029625E-12 5.842042E-13
24/06/2019 16:22:14 4.681909E-12 5.755803E-13
24/06/2019 16:22:46 6.107159E-12 6.421008E-13
24/06/2019 16:23:19 7.534038E-12 1.001798E-12
24/06/2019 16:23:51 7.513697E-12 3.119664E-13
24/06/2019 16:24:23 7.868789E-12 1.242934E-12
24/06/2019 16:24:56 1.195524E-11 1.238930E-12
24/06/2019 16:25:28 1.277152E-11 5.056721E-13
24/06/2019 16:26:00 1.421752E-11 7.538880E-13
24/06/2019 16:26:33 1.449450E-11 5.712722E-13
24/06/2019 16:27:05 1.974073E-11 3.763309E-13
24/06/2019 16:27:38 2.044665E-11 8.290373E-13
24/06/2019 16:28:10 2.240702E-11 8.305723E-13
24/06/2019 16:28:42 1.999166E-11 1.105277E-12
24/06/2019 16:29:15 2.031217E-11 5.469299E-13
24/06/2019 16:29:47 2.053441E-11 6.340899E-13
24/06/2019 16:30:19 1.569861E-11 7.763713E-13
24/06/2019 16:30:52 2.089399E-11 7.588170E-13
24/06/2019 16:31:24 1.874909E-11 2.561937E-12
24/06/2019 16:31:56 1.377861E-11 1.285123E-12
24/06/2019 16:32:29 1.691087E-11 5.946759E-13
24/06/2019 16:33:01 1.679816E-11 5.749659E-13
24/06/2019 16:33:33 1.337287E-11 1.055082E-12
24/06/2019 16:34:06 8.654140E-12 1.258025E-12
24/06/2019 16:34:38 2.953642E-12 1.230000E-12
24/06/2019 16:35:10 -4.067445E-12 9.325100E-13
24/06/2019 16:35:43 4.314505E-12 1.271574E-12
24/06/2019 16:36:15 4.506242E-12 5.321571E-13
24/06/2019 16:36:47 3.683051E-12 2.842479E-13
24/06/2019 16:37:20 1.536559E-11 1.662683E-12
24/06/2019 16:37:52 1.019179E-11 2.827114E-13
24/06/2019 16:38:24 7.537597E-12 2.944133E-13
24/06/2019 16:38:57 6.840534E-12 3.273653E-13
24/06/2019 16:39:29 6.008191E-12 4.958189E-13
24/06/2019 16:40:01 5.341945E-12 2.488329E-13
24/06/2019 16:40:34 -3.995431E-13 3.467656E-13
24/06/2019 16:41:06 -2.116113E-12 3.855695E-13
24/06/2019 16:41:38 6.909596E-13 5.460164E-13
24/06/2019 16:42:11 3.194405E-12 4.628672E-13
24/06/2019 16:42:43 2.270717E-12 2.254279E-13
24/06/2019 16:43:15 2.325136E-12 4.770333E-13
24/06/2019 16:43:48 2.065554E-12 4.419252E-13
24/06/2019 16:44:20 1.615460E-12 2.562240E-13
24/06/2019 16:44:52 1.515676E-12 3.039582E-13
24/06/2019 16:45:25 2.188023E-12 3.550795E-13
24/06/2019 16:45:57 2.094036E-12 4.055859E-13
24/06/2019 16:46:29 7.514809E-13 3.418375E-13
24/06/2019 16:47:02 1.152243E-12 4.730290E-13
24/06/2019 16:47:34 1.250094E-12 4.077410E-13
24/06/2019 16:48:07 1.430438E-12 2.559164E-13
24/06/2019 16:48:39 1.981028E-12 2.876365E-13
24/06/2019 16:49:11 8.067335E-12 3.640105E-13
24/06/2019 16:49:44 4.664918E-12 2.814758E-13
24/06/2019 16:50:16 3.867359E-12 2.811697E-13
24/06/2019 16:50:48 2.945097E-12 3.319834E-13
24/06/2019 16:51:21 3.885564E-12 3.520620E-12
24/06/2019 16:51:53 2.498147E-13 4.545516E-13
24/06/2019 16:52:25 9.228735E-13 5.681897E-13
24/06/2019 16:52:58 1.872702E-12 2.848647E-13
24/06/2019 16:53:30 -3.124734E-13 1.884729E-13
24/06/2019 16:54:02 3.032979E-12 3.412216E-13
24/06/2019 16:54:35 -2.019991E-12 3.212046E-13
24/06/2019 16:55:07 2.978154E-12 4.554746E-13
24/06/2019 16:55:39 2.768821E-12 2.817840E-13
24/06/2019 16:56:12 2.405592E-12 2.839400E-13
24/06/2019 16:56:44 8.154604E-13 2.817850E-13
24/06/2019 16:57:16 -5.331990E-13 9.941017E-13
24/06/2019 16:57:49 -8.412978E-13 3.144295E-13
24/06/2019 16:58:21 -4.459254E-13 2.894845E-13
24/06/2019 16:58:53 -7.425380E-14 3.923438E-13
24/06/2019 16:59:26 -1.723080E-13 3.135054E-13
24/06/2019 16:59:58 9.703715E-14 2.993389E-13
24/06/2019 17:00:30 2.024130E-14 2.177292E-13
24/06/2019 17:01:03 9.642675E-14 3.880320E-13
24/06/2019 17:01:35 3.004702E-13 2.556084E-13
24/06/2019 17:02:07 3.025043E-13 3.338306E-13
24/06/2019 17:02:40 3.246788E-13 2.291236E-13
24/06/2019 17:03:12 1.679335E-13 2.731622E-13
24/06/2019 17:03:44 4.742015E-13 3.369100E-13
24/06/2019 17:04:17 4.456193E-13 3.101173E-13
24/06/2019 17:04:49 1.848185E-13 1.807735E-13
24/06/2019 17:05:21 5.850727E-13 2.038706E-13
24/06/2019 17:05:54 4.183593E-13 1.998670E-13
24/06/2019 17:06:26 6.593255E-13 4.570151E-13
24/06/2019 17:06:58 5.657463E-13 1.638355E-13
24/06/2019 17:07:31 6.051106E-13 1.401225E-13
24/06/2019 17:08:03 9.047671E-13 2.503727E-13
24/06/2019 17:08:35 1.044525E-12 3.624708E-13
24/06/2019 17:09:08 6.600380E-13 2.596120E-13
24/06/2019 17:09:40 8.141380E-13 3.344464E-13
24/06/2019 17:10:12 7.035722E-13 1.512092E-13
24/06/2019 17:10:45 6.368460E-13 3.335223E-13
24/06/2019 17:11:17 6.257595E-13 2.599199E-13
24/06/2019 17:11:49 6.282007E-13 2.703905E-13
24/06/2019 17:12:22 3.813345E-13 1.308836E-13
24/06/2019 17:12:54 5.334008E-13 3.048821E-13
24/06/2019 17:13:26 5.174312E-13 2.719301E-13
24/06/2019 17:13:59 4.701332E-13 3.369102E-13
24/06/2019 17:14:31 6.297260E-13 2.577638E-13
24/06/2019 17:15:03 5.189569E-13 2.192686E-13
24/06/2019 17:15:36 1.948885E-13 2.654631E-13
24/06/2019 17:16:08 3.608894E-13 2.131093E-13
24/06/2019 17:16:40 4.440937E-13 2.174209E-13
24/06/2019 17:17:13 5.988042E-13 2.645390E-13
24/06/2019 17:17:45 4.198852E-13 3.208961E-13
24/06/2019 17:18:17 3.319005E-13 3.236679E-13
24/06/2019 17:18:50 4.270052E-13 1.607559E-13
24/06/2019 17:19:22 5.440812E-13 2.226564E-13
24/06/2019 17:19:54 6.487474E-13 3.769452E-13
24/06/2019 17:20:27 4.254795E-13 1.678390E-13
24/06/2019 17:20:59 2.628351E-13 1.582922E-13
24/06/2019 17:21:31 4.987153E-13 1.776938E-13
24/06/2019 17:22:04 7.882975E-14 3.772533E-13
24/06/2019 17:22:36 8.339725E-13 2.528363E-13
24/06/2019 17:23:08 4.467383E-13 3.264394E-13
24/06/2019 17:23:41 5.920910E-13 3.144288E-13
24/06/2019 17:24:13 5.010547E-13 3.289029E-13
24/06/2019 17:24:45 4.025931E-13 3.085775E-13
24/06/2019 17:25:18 3.047420E-13 3.874158E-13
24/06/2019 17:25:50 6.667505E-13 1.937078E-13
24/06/2019 17:26:22 5.295353E-13 2.414419E-13
24/06/2019 17:26:55 6.804821E-13 2.081818E-13
24/06/2019 17:27:27 9.166679E-13 1.804656E-13
24/06/2019 17:27:59 5.738835E-13 2.020226E-13
24/06/2019 17:28:32 3.096242E-13 2.827087E-13
24/06/2019 17:29:04 4.445006E-13 2.229642E-13
24/06/2019 17:29:36 5.140744E-13 2.900997E-13
24/06/2019 17:30:09 5.054282E-13 3.261311E-13
24/06/2019 17:30:41 6.625798E-13 2.623830E-13
24/06/2019 17:31:13 5.101070E-13 3.908031E-13
24/06/2019 17:31:46 7.032669E-13 3.504603E-13
24/06/2019 17:32:18 4.277170E-13 2.109535E-13
24/06/2019 17:32:50 4.266999E-13 3.520001E-13
24/06/2019 17:33:23 4.327013E-13 2.198845E-13
24/06/2019 17:33:55 6.743790E-13 2.648467E-13
24/06/2019 17:34:27 4.857973E-13 2.414419E-13
24/06/2019 17:35:00 7.850468E-13 2.870202E-13
24/06/2019 17:35:32 2.471706E-13 2.161889E-13
24/06/2019 17:36:04 6.455937E-13 1.715346E-13
24/06/2019 17:36:37 5.258731E-13 2.180365E-13
24/06/2019 17:37:09 1.677403E-12 2.411336E-13
24/06/2019 17:37:41 3.407498E-13 1.927839E-13
24/06/2019 17:38:14 6.698015E-13 4.616340E-13
24/06/2019 17:38:46 6.480345E-13 2.534521E-13
24/06/2019 17:39:18 6.802785E-13 3.270549E-13
24/06/2019 17:39:51 5.412326E-13 2.503727E-13
24/06/2019 17:40:23 6.343033E-13 1.878566E-13
24/06/2019 17:40:55 9.538958E-13 1.946314E-13
24/06/2019 17:41:28 8.183079E-13 3.076535E-13
24/06/2019 17:42:00 6.643097E-13 2.922557E-13
24/06/2019 17:42:32 8.283778E-13 2.303552E-13
24/06/2019 17:43:05 9.043596E-13 1.462817E-13
24/06/2019 17:43:37 1.076464E-12 1.850849E-13
24/06/2019 17:44:09 1.083889E-12 3.399893E-13
24/06/2019 17:44:42 8.292934E-13 3.963465E-13
24/06/2019 17:45:14 9.403679E-13 3.095016E-13
24/06/2019 17:45:46 8.103745E-13 2.140334E-13
24/06/2019 17:46:19 8.235975E-13 3.347543E-13
24/06/2019 17:46:51 6.148754E-13 3.803326E-13
24/06/2019 17:47:23 6.726500E-13 2.251197E-13
24/06/2019 17:47:56 9.159558E-13 2.706981E-13
24/06/2019 17:48:28 9.354854E-13 2.522206E-13
24/06/2019 17:49:00 7.676533E-13 2.756256E-13
24/06/2019 17:49:33 3.648564E-13 3.458410E-13
24/06/2019 17:50:05 8.925613E-13 2.873281E-13
24/06/2019 17:50:37 9.178895E-13 2.432902E-13
24/06/2019 17:51:10 5.623900E-13 2.984149E-13
24/06/2019 17:51:42 1.006687E-12 2.571479E-13
24/06/2019 17:52:14 1.345301E-12 3.640107E-13
24/06/2019 17:52:47 8.773042E-13 1.924761E-13
24/06/2019 17:53:19 7.710104E-13 2.574560E-13
24/06/2019 17:53:51 6.769226E-13 3.717097E-13
24/06/2019 17:54:24 5.451997E-13 3.172004E-13
24/06/2019 17:54:56 9.687478E-13 3.245921E-13
