Time ;Temperatur;Set_temp;Humidity;Set_H
(s);(�C);(�C);(%);(%)
0;19.22;20.0;120.0;0.0
1;19.22;45.0;120.0;0.0
2;19.22;45.0;120.0;0.0
3;19.2;45.0;120.0;0.0
4;19.18;45.0;120.0;0.0
5;19.15;45.0;120.0;0.0
6;19.13;45.0;120.0;0.0
7;19.11;45.0;120.0;0.0
8;19.09;45.0;120.0;0.0
9;19.09;45.0;120.0;0.0
10;19.08;45.0;120.0;0.0
11;19.08;45.0;120.0;0.0
12;19.08;45.0;120.0;0.0
13;19.08;45.0;120.0;0.0
14;19.09;45.0;120.0;0.0
15;19.11;45.0;120.0;0.0
16;19.11;45.0;120.0;0.0
17;19.13;45.0;120.0;0.0
18;19.15;45.0;120.0;0.0
19;19.17;45.0;120.0;0.0
20;19.19;45.0;120.0;0.0
21;19.22;45.0;120.0;0.0
22;19.26;45.0;120.0;0.0
23;19.29;45.0;120.0;0.0
24;19.31;45.0;120.0;0.0
25;19.37;45.0;120.0;0.0
26;19.4;45.0;120.0;0.0
27;19.45;45.0;120.0;0.0
28;19.5;45.0;120.0;0.0
29;19.53;45.0;120.0;0.0
30;19.59;45.0;120.0;0.0
31;19.63;45.0;120.0;0.0
32;19.7;45.0;120.0;0.0
33;19.74;45.0;120.0;0.0
34;19.81;45.0;120.0;0.0
35;19.87;45.0;120.0;0.0
36;19.92;45.0;120.0;0.0
37;19.99;45.0;120.0;0.0
38;20.04;45.0;120.0;0.0
39;20.11;45.0;120.0;0.0
40;20.18;45.0;120.0;0.0
41;20.24;45.0;120.0;0.0
42;20.31;45.0;120.0;0.0
43;20.38;45.0;120.0;0.0
44;20.47;45.0;120.0;0.0
45;20.55;45.0;120.0;0.0
46;20.64;45.0;120.0;0.0
47;20.73;45.0;120.0;0.0
48;20.8;45.0;120.0;0.0
49;20.87;45.0;120.0;0.0
50;20.95;45.0;120.0;0.0
51;21.03;45.0;120.0;0.0
52;21.1;45.0;120.0;0.0
53;21.19;45.0;120.0;0.0
54;21.27;45.0;120.0;0.0
55;21.36;45.0;120.0;0.0
56;21.45;45.0;120.0;0.0
57;21.54;45.0;120.0;0.0
58;21.62;45.0;120.0;0.0
59;21.71;45.0;120.0;0.0
60;21.79;45.0;120.0;0.0
61;21.88;45.0;120.0;0.0
62;21.97;45.0;120.0;0.0
63;22.06;45.0;120.0;0.0
64;22.14;45.0;120.0;0.0
65;22.21;45.0;120.0;0.0
66;22.3;45.0;120.0;0.0
67;22.4;45.0;120.0;0.0
68;22.49;45.0;120.0;0.0
69;22.58;45.0;120.0;0.0
70;22.69;45.0;120.0;0.0
71;22.79;45.0;120.0;0.0
72;22.89;45.0;120.0;0.0
73;23.0;45.0;120.0;0.0
74;23.1;45.0;120.0;0.0
75;23.19;45.0;120.0;0.0
76;23.3;45.0;120.0;0.0
77;23.41;45.0;120.0;0.0
78;23.5;45.0;120.0;0.0
79;23.63;45.0;120.0;0.0
80;23.76;45.0;120.0;0.0
81;23.87;45.0;120.0;0.0
82;23.98;45.0;120.0;0.0
83;24.09;45.0;120.0;0.0
84;24.19;45.0;120.0;0.0
85;24.29;45.0;120.0;0.0
86;24.41;45.0;120.0;0.0
87;24.52;45.0;120.0;0.0
88;24.63;45.0;120.0;0.0
89;24.73;45.0;120.0;0.0
90;24.84;45.0;120.0;0.0
91;24.94;45.0;120.0;0.0
92;25.06;45.0;120.0;0.0
93;25.17;45.0;120.0;0.0
94;25.27;45.0;120.0;0.0
95;25.36;45.0;120.0;0.0
96;25.46;45.0;120.0;0.0
97;25.57;45.0;120.0;0.0
98;25.68;45.0;120.0;0.0
99;25.8;45.0;120.0;0.0
100;25.92;45.0;120.0;0.0
101;26.03;45.0;120.0;0.0
102;26.17;45.0;120.0;0.0
103;26.3;45.0;120.0;0.0
104;26.42;45.0;120.0;0.0
105;26.55;45.0;120.0;0.0
106;26.66;45.0;120.0;0.0
107;26.78;45.0;120.0;0.0
108;26.92;45.0;120.0;0.0
109;27.05;45.0;120.0;0.0
110;27.16;45.0;120.0;0.0
111;27.28;45.0;120.0;0.0
112;27.39;45.0;120.0;0.0
113;27.51;45.0;120.0;0.0
114;27.64;45.0;120.0;0.0
115;27.76;45.0;120.0;0.0
116;27.87;45.0;120.0;0.0
117;27.98;45.0;120.0;0.0
118;28.11;45.0;120.0;0.0
119;28.22;45.0;120.0;0.0
120;28.34;45.0;120.0;0.0
121;28.45;45.0;120.0;0.0
122;28.55;45.0;120.0;0.0
123;28.66;45.0;120.0;0.0
124;28.78;45.0;120.0;0.0
125;28.91;45.0;120.0;0.0
126;29.04;45.0;120.0;0.0
127;29.16;45.0;120.0;0.0
128;29.3;45.0;120.0;0.0
129;29.42;45.0;120.0;0.0
130;29.55;45.0;120.0;0.0
131;29.67;45.0;120.0;0.0
132;29.78;45.0;120.0;0.0
133;29.9;45.0;120.0;0.0
134;30.05;45.0;120.0;0.0
135;30.18;45.0;120.0;0.0
136;30.32;45.0;120.0;0.0
137;30.46;45.0;120.0;0.0
138;30.58;45.0;120.0;0.0
139;30.71;45.0;120.0;0.0
140;30.85;45.0;120.0;0.0
141;30.97;45.0;120.0;0.0
142;31.1;45.0;120.0;0.0
143;31.24;45.0;120.0;0.0
144;31.38;45.0;120.0;0.0
145;31.5;45.0;120.0;0.0
146;31.62;45.0;120.0;0.0
147;31.71;45.0;120.0;0.0
148;31.82;45.0;120.0;0.0
149;31.94;45.0;120.0;0.0
150;32.06;45.0;120.0;0.0
151;32.2;45.0;120.0;0.0
152;32.34;45.0;120.0;0.0
153;32.46;45.0;120.0;0.0
154;32.58;45.0;120.0;0.0
155;32.72;45.0;120.0;0.0
156;32.84;45.0;120.0;0.0
157;32.98;45.0;120.0;0.0
158;33.11;45.0;120.0;0.0
159;33.24;45.0;120.0;0.0
160;33.38;45.0;120.0;0.0
161;33.53;45.0;120.0;0.0
162;33.66;45.0;120.0;0.0
163;33.8;45.0;120.0;0.0
164;33.92;45.0;120.0;0.0
165;34.06;45.0;120.0;0.0
166;34.2;45.0;120.0;0.0
167;34.32;45.0;120.0;0.0
168;34.44;45.0;120.0;0.0
169;34.58;45.0;120.0;0.0
170;34.7;45.0;120.0;0.0
171;34.81;45.0;120.0;0.0
172;34.91;45.0;120.0;0.0
173;35.02;45.0;120.0;0.0
174;35.13;45.0;120.0;0.0
175;35.26;45.0;120.0;0.0
176;35.39;45.0;120.0;0.0
177;35.53;45.0;120.0;0.0
178;35.65;45.0;120.0;0.0
179;35.79;45.0;120.0;0.0
180;35.91;45.0;120.0;0.0
181;36.03;45.0;120.0;0.0
182;36.17;45.0;120.0;0.0
183;36.31;45.0;120.0;0.0
184;36.46;45.0;120.0;0.0
185;36.61;45.0;120.0;0.0
186;36.75;45.0;120.0;0.0
187;36.88;45.0;120.0;0.0
188;37.01;45.0;120.0;0.0
189;37.13;45.0;120.0;0.0
190;37.25;45.0;120.0;0.0
191;37.38;45.0;120.0;0.0
192;37.51;45.0;120.0;0.0
193;37.63;45.0;120.0;0.0
194;37.77;45.0;120.0;0.0
195;37.88;45.0;120.0;0.0
196;37.98;45.0;120.0;0.0
197;38.08;45.0;120.0;0.0
198;38.19;45.0;120.0;0.0
199;38.31;45.0;120.0;0.0
200;38.42;45.0;120.0;0.0
201;38.55;45.0;120.0;0.0
202;38.67;45.0;120.0;0.0
203;38.79;45.0;120.0;0.0
204;38.9;45.0;120.0;0.0
205;39.01;45.0;120.0;0.0
206;39.14;45.0;120.0;0.0
207;39.27;45.0;120.0;0.0
208;39.38;45.0;120.0;0.0
209;39.49;45.0;120.0;0.0
210;39.62;45.0;120.0;0.0
211;39.75;45.0;120.0;0.0
212;39.88;45.0;120.0;0.0
213;39.99;45.0;120.0;0.0
214;40.09;45.0;120.0;0.0
215;40.2;45.0;120.0;0.0
216;40.28;45.0;120.0;0.0
217;40.39;45.0;120.0;0.0
218;40.5;45.0;120.0;0.0
219;40.61;45.0;120.0;0.0
220;40.71;45.0;120.0;0.0
221;40.79;45.0;120.0;0.0
222;40.88;45.0;120.0;0.0
223;40.96;45.0;120.0;0.0
224;41.04;45.0;120.0;0.0
225;41.11;45.0;120.0;0.0
226;41.18;45.0;120.0;0.0
227;41.24;45.0;120.0;0.0
228;41.3;45.0;120.0;0.0
229;41.36;45.0;120.0;0.0
230;41.44;45.0;120.0;0.0
231;41.5;45.0;120.0;0.0
232;41.56;45.0;120.0;0.0
233;41.64;45.0;120.0;0.0
234;41.71;45.0;120.0;0.0
235;41.75;45.0;120.0;0.0
236;41.82;45.0;120.0;0.0
237;41.87;45.0;120.0;0.0
238;41.93;45.0;120.0;0.0
239;41.98;45.0;120.0;0.0
240;42.03;45.0;120.0;0.0
241;42.08;45.0;120.0;0.0
242;42.14;45.0;120.0;0.0
243;42.21;45.0;120.0;0.0
244;42.25;45.0;120.0;0.0
245;42.3;45.0;120.0;0.0
246;42.36;45.0;120.0;0.0
247;42.43;45.0;120.0;0.0
248;42.47;45.0;120.0;0.0
249;42.52;45.0;120.0;0.0
250;42.57;45.0;120.0;0.0
251;42.6;45.0;120.0;0.0
252;42.63;45.0;120.0;0.0
253;42.69;45.0;120.0;0.0
254;42.74;45.0;120.0;0.0
255;42.78;45.0;120.0;0.0
256;42.83;45.0;120.0;0.0
257;42.89;45.0;120.0;0.0
258;42.91;45.0;120.0;0.0
259;42.94;45.0;120.0;0.0
260;42.96;45.0;120.0;0.0
261;43.0;45.0;120.0;0.0
262;43.02;45.0;120.0;0.0
263;43.05;45.0;120.0;0.0
264;43.08;45.0;120.0;0.0
265;43.09;45.0;120.0;0.0
266;43.12;45.0;120.0;0.0
267;43.14;45.0;120.0;0.0
268;43.16;45.0;120.0;0.0
269;43.19;45.0;120.0;0.0
270;43.22;45.0;120.0;0.0
271;43.23;45.0;120.0;0.0
272;43.24;45.0;120.0;0.0
273;43.25;45.0;120.0;0.0
274;43.27;45.0;120.0;0.0
275;43.28;45.0;120.0;0.0
276;43.3;45.0;120.0;0.0
277;43.31;45.0;120.0;0.0
278;43.34;45.0;120.0;0.0
279;43.36;45.0;120.0;0.0
280;43.39;45.0;120.0;0.0
281;43.4;45.0;120.0;0.0
282;43.42;45.0;120.0;0.0
283;43.44;45.0;120.0;0.0
284;43.46;45.0;120.0;0.0
285;43.48;45.0;120.0;0.0
286;43.5;45.0;120.0;0.0
287;43.53;45.0;120.0;0.0
288;43.56;45.0;120.0;0.0
289;43.59;45.0;120.0;0.0
290;43.6;45.0;120.0;0.0
291;43.62;45.0;120.0;0.0
292;43.64;45.0;120.0;0.0
293;43.65;45.0;120.0;0.0
294;43.68;45.0;120.0;0.0
295;43.7;45.0;120.0;0.0
296;43.71;45.0;120.0;0.0
297;43.73;45.0;120.0;0.0
298;43.75;45.0;120.0;0.0
299;43.76;45.0;120.0;0.0
300;43.79;45.0;120.0;0.0
301;43.81;45.0;120.0;0.0
302;43.83;45.0;120.0;0.0
303;43.86;45.0;120.0;0.0
304;43.87;45.0;120.0;0.0
305;43.9;45.0;120.0;0.0
306;43.91;45.0;120.0;0.0
307;43.92;45.0;120.0;0.0
308;43.95;45.0;120.0;0.0
309;43.95;45.0;120.0;0.0
310;43.97;45.0;120.0;0.0
311;43.99;45.0;120.0;0.0
312;43.99;45.0;120.0;0.0
313;44.02;45.0;120.0;0.0
314;44.04;45.0;120.0;0.0
315;44.06;45.0;120.0;0.0
316;44.07;45.0;120.0;0.0
317;44.1;45.0;120.0;0.0
318;44.12;45.0;120.0;0.0
319;44.13;45.0;120.0;0.0
320;44.14;45.0;120.0;0.0
321;44.15;45.0;120.0;0.0
322;44.18;45.0;120.0;0.0
323;44.19;45.0;120.0;0.0
324;44.21;45.0;120.0;0.0
325;44.23;45.0;120.0;0.0
326;44.23;45.0;120.0;0.0
327;44.24;45.0;120.0;0.0
328;44.24;45.0;120.0;0.0
329;44.25;45.0;120.0;0.0
330;44.25;45.0;120.0;0.0
331;44.25;45.0;120.0;0.0
332;44.25;45.0;120.0;0.0
333;44.27;45.0;120.0;0.0
334;44.27;45.0;120.0;0.0
335;44.28;45.0;120.0;0.0
336;44.29;45.0;120.0;0.0
337;44.3;45.0;120.0;0.0
338;44.32;45.0;120.0;0.0
339;44.33;45.0;120.0;0.0
340;44.34;45.0;120.0;0.0
341;44.35;45.0;120.0;0.0
342;44.36;45.0;120.0;0.0
343;44.36;45.0;120.0;0.0
344;44.38;45.0;120.0;0.0
345;44.39;45.0;120.0;0.0
346;44.4;45.0;120.0;0.0
347;44.41;45.0;120.0;0.0
348;44.43;45.0;120.0;0.0
349;44.44;45.0;120.0;0.0
350;44.45;45.0;120.0;0.0
