Time ;Temperatur;Set_temp;Humidity;Set_H
(s);(�C);(�C);(%);(%)
0;18.54;20.0;120.0;0.0
1;18.55;18.51;120.0;0.0
2;18.61;20.0;120.0;0.0
3;18.69;20.0;120.0;0.0
4;18.72;20.0;120.0;0.0
5;18.74;20.0;120.0;0.0
6;18.72;20.0;120.0;0.0
7;18.71;20.0;120.0;0.0
8;18.7;20.0;120.0;0.0
9;18.7;20.0;120.0;0.0
10;18.69;20.0;120.0;0.0
11;18.69;20.0;120.0;0.0
12;18.69;20.0;120.0;0.0
13;18.69;20.0;120.0;0.0
14;18.69;20.0;120.0;0.0
15;18.69;20.0;120.0;0.0
16;18.69;20.0;120.0;0.0
17;18.69;20.0;120.0;0.0
18;18.7;20.0;120.0;0.0
19;18.7;20.0;120.0;0.0
20;18.7;20.0;120.0;0.0
21;18.71;20.0;120.0;0.0
22;18.72;20.0;120.0;0.0
23;18.74;20.0;120.0;0.0
24;18.74;20.0;120.0;0.0
25;18.78;20.0;120.0;0.0
26;18.78;20.0;120.0;0.0
27;18.81;20.0;120.0;0.0
28;18.82;20.0;120.0;0.0
29;18.85;20.0;120.0;0.0
30;18.87;20.0;120.0;0.0
31;18.89;20.0;120.0;0.0
32;18.92;20.0;120.0;0.0
33;18.93;20.0;120.0;0.0
34;18.96;20.0;120.0;0.0
35;19.0;20.0;120.0;0.0
36;19.0;20.0;120.0;0.0
37;19.03;20.0;120.0;0.0
38;19.03;20.0;120.0;0.0
39;19.04;20.0;120.0;0.0
40;19.06;20.0;120.0;0.0
41;19.08;20.0;120.0;0.0
42;19.11;20.0;120.0;0.0
43;19.13;20.0;120.0;0.0
44;19.15;20.0;120.0;0.0
45;19.18;20.0;120.0;0.0
46;19.22;20.0;120.0;0.0
47;19.24;20.0;120.0;0.0
48;19.26;20.0;120.0;0.0
49;19.28;20.0;120.0;0.0
50;19.3;20.0;120.0;0.0
51;19.33;20.0;120.0;0.0
52;19.35;20.0;120.0;0.0
53;19.37;20.0;120.0;0.0
54;19.39;20.0;120.0;0.0
55;19.41;20.0;120.0;0.0
56;19.42;20.0;120.0;0.0
57;19.44;20.0;120.0;0.0
58;19.46;20.0;120.0;0.0
59;19.48;20.0;120.0;0.0
60;19.5;20.0;120.0;0.0
61;19.52;20.0;120.0;0.0
62;19.52;20.0;120.0;0.0
63;19.56;20.0;120.0;0.0
64;19.56;20.0;120.0;0.0
65;19.59;20.0;120.0;0.0
66;19.59;20.0;120.0;0.0
67;19.61;20.0;120.0;0.0
68;19.62;20.0;120.0;0.0
69;19.63;20.0;120.0;0.0
70;19.65;20.0;120.0;0.0
71;19.67;20.0;120.0;0.0
72;19.68;20.0;120.0;0.0
73;19.7;20.0;120.0;0.0
74;19.7;20.0;120.0;0.0
75;19.72;20.0;120.0;0.0
76;19.73;20.0;120.0;0.0
77;19.74;20.0;120.0;0.0
78;19.77;20.0;120.0;0.0
79;19.78;20.0;120.0;0.0
80;19.78;20.0;120.0;0.0
81;19.79;20.0;120.0;0.0
82;19.81;20.0;120.0;0.0
83;19.83;20.0;120.0;0.0
84;19.84;20.0;120.0;0.0
85;19.85;20.0;120.0;0.0
86;19.87;20.0;120.0;0.0
87;19.88;20.0;120.0;0.0
88;19.89;20.0;120.0;0.0
89;19.89;20.0;120.0;0.0
90;19.9;20.0;120.0;0.0
91;19.92;20.0;120.0;0.0
92;19.92;20.0;120.0;0.0
93;19.94;20.0;120.0;0.0
94;19.94;20.0;120.0;0.0
95;19.95;20.0;120.0;0.0
96;19.95;20.0;120.0;0.0
97;19.96;20.0;120.0;0.0
98;19.96;20.0;120.0;0.0
99;19.98;20.0;120.0;0.0
100;19.98;20.0;120.0;0.0
101;19.98;20.0;120.0;0.0
102;19.99;20.0;120.0;0.0
103;20.0;20.0;120.0;0.0
104;20.0;20.0;120.0;0.0
105;20.01;20.0;120.0;0.0
106;20.01;20.0;120.0;0.0
107;20.03;20.0;120.0;0.0
108;20.03;20.0;120.0;0.0
109;20.04;20.0;120.0;0.0
110;20.04;20.0;120.0;0.0
111;20.04;20.0;120.0;0.0
112;20.05;20.0;120.0;0.0
113;20.05;20.0;120.0;0.0
114;20.05;20.0;120.0;0.0
115;20.07;20.0;120.0;0.0
116;20.07;20.0;120.0;0.0
117;20.05;20.0;120.0;0.0
118;20.05;20.0;120.0;0.0
119;20.07;20.0;120.0;0.0
120;20.07;20.0;120.0;0.0
121;20.07;20.0;120.0;0.0
122;20.07;20.0;120.0;0.0
123;20.07;20.0;120.0;0.0
124;20.07;20.0;120.0;0.0
125;20.07;20.0;120.0;0.0
126;20.07;20.0;120.0;0.0
127;20.07;20.0;120.0;0.0
128;20.07;20.0;120.0;0.0
129;20.07;20.0;120.0;0.0
130;20.07;20.0;120.0;0.0
131;20.07;20.0;120.0;0.0
132;20.07;20.0;120.0;0.0
133;20.07;20.0;120.0;0.0
134;20.07;20.0;120.0;0.0
135;20.07;20.0;120.0;0.0
136;20.07;20.0;120.0;0.0
137;20.07;20.0;120.0;0.0
138;20.07;20.0;120.0;0.0
139;20.07;20.0;120.0;0.0
140;20.07;20.0;120.0;0.0
141;20.07;20.0;120.0;0.0
142;20.07;20.0;120.0;0.0
143;20.07;20.0;120.0;0.0
144;20.09;20.0;120.0;0.0
145;20.09;20.0;120.0;0.0
146;20.1;20.0;120.0;0.0
147;20.1;20.0;120.0;0.0
148;20.1;20.0;120.0;0.0
149;20.1;20.0;120.0;0.0
150;20.11;20.0;120.0;0.0
151;20.1;20.0;120.0;0.0
152;20.1;20.0;120.0;0.0
153;20.1;20.0;120.0;0.0
154;20.1;20.0;120.0;0.0
155;20.1;20.0;120.0;0.0
156;20.1;20.0;120.0;0.0
157;20.09;20.0;120.0;0.0
158;20.09;20.0;120.0;0.0
159;20.09;20.0;120.0;0.0
160;20.09;20.0;120.0;0.0
161;20.09;20.0;120.0;0.0
162;20.09;20.0;120.0;0.0
163;20.07;20.0;120.0;0.0
164;20.07;20.0;120.0;0.0
165;20.07;20.0;120.0;0.0
166;20.07;20.0;120.0;0.0
167;20.07;20.0;120.0;0.0
168;20.07;20.0;120.0;0.0
169;20.07;20.0;120.0;0.0
170;20.07;20.0;120.0;0.0
171;20.07;20.0;120.0;0.0
172;20.07;20.0;120.0;0.0
173;20.07;20.0;120.0;0.0
174;20.07;20.0;120.0;0.0
175;20.07;20.0;120.0;0.0
176;20.07;20.0;120.0;0.0
177;20.07;20.0;120.0;0.0
178;20.07;20.0;120.0;0.0
179;20.07;20.0;120.0;0.0
180;20.07;20.0;120.0;0.0
181;20.07;20.0;120.0;0.0
182;20.05;20.0;120.0;0.0
183;20.05;20.0;120.0;0.0
184;20.07;20.0;120.0;0.0
185;20.05;20.0;120.0;0.0
186;20.05;20.0;120.0;0.0
187;20.05;20.0;120.0;0.0
188;20.04;20.0;120.0;0.0
189;20.04;20.0;120.0;0.0
190;20.04;20.0;120.0;0.0
191;20.04;20.0;120.0;0.0
192;20.03;20.0;120.0;0.0
193;20.03;20.0;120.0;0.0
194;20.03;20.0;120.0;0.0
195;20.03;20.0;120.0;0.0
196;20.03;20.0;120.0;0.0
197;20.03;20.0;120.0;0.0
198;20.03;20.0;120.0;0.0
199;20.01;20.0;120.0;0.0
200;20.01;20.0;120.0;0.0
201;20.01;20.0;120.0;0.0
202;20.0;20.0;120.0;0.0
203;20.01;20.0;120.0;0.0
204;20.01;20.0;120.0;0.0
205;20.01;20.0;120.0;0.0
206;20.01;20.0;120.0;0.0
207;20.01;20.0;120.0;0.0
208;20.01;20.0;120.0;0.0
209;20.01;20.0;120.0;0.0
210;20.01;20.0;120.0;0.0
211;20.01;20.0;120.0;0.0
212;20.01;20.0;120.0;0.0
213;20.01;20.0;120.0;0.0
214;20.0;20.0;120.0;0.0
215;20.0;20.0;120.0;0.0
216;20.0;20.0;120.0;0.0
217;20.0;20.0;120.0;0.0
218;20.0;20.0;120.0;0.0
219;20.0;20.0;120.0;0.0
220;20.0;20.0;120.0;0.0
221;20.0;20.0;120.0;0.0
222;20.0;20.0;120.0;0.0
223;20.0;20.0;120.0;0.0
224;19.99;20.0;120.0;0.0
225;19.99;20.0;120.0;0.0
226;19.99;20.0;120.0;0.0
227;19.99;20.0;120.0;0.0
228;19.99;20.0;120.0;0.0
229;19.99;20.0;120.0;0.0
230;19.98;20.0;120.0;0.0
231;19.98;20.0;120.0;0.0
232;19.98;20.0;120.0;0.0
233;19.98;20.0;120.0;0.0
234;19.98;20.0;120.0;0.0
235;19.98;20.0;120.0;0.0
236;19.98;20.0;120.0;0.0
