Time Current Current STD
03/05/2019 11:03:58 8.577714E-10 9.510304E-12
03/05/2019 11:04:30 5.259498E-10 1.126446E-11
03/05/2019 11:05:02 4.757237E-10 2.794612E-12
03/05/2019 11:05:35 4.772450E-10 1.677530E-12
03/05/2019 11:06:07 4.817168E-10 6.303871E-13
03/05/2019 11:06:39 4.820992E-10 1.489634E-12
03/05/2019 11:07:12 4.753678E-10 5.441293E-13
03/05/2019 11:07:44 4.739113E-10 1.079478E-12
03/05/2019 11:08:16 4.757262E-10 7.012644E-13
03/05/2019 11:08:49 4.754364E-10 2.632239E-13
03/05/2019 11:09:21 4.548072E-10 1.426901E-11
03/05/2019 11:09:54 4.753345E-10 1.379004E-12
03/05/2019 11:10:26 4.762055E-10 3.939881E-13
03/05/2019 11:10:58 4.829058E-10 2.770467E-11
03/05/2019 11:11:31 4.762339E-10 3.438503E-13
03/05/2019 11:12:03 4.774612E-10 9.082346E-13
03/05/2019 11:12:35 4.773415E-10 1.283391E-12
03/05/2019 11:13:08 4.774553E-10 1.703084E-12
03/05/2019 11:13:40 4.783271E-10 4.320457E-13
03/05/2019 11:14:12 4.794055E-10 1.427204E-12
03/05/2019 11:14:45 4.801175E-10 1.546372E-12
03/05/2019 11:15:17 4.789930E-10 2.943815E-12
03/05/2019 11:15:49 4.776234E-10 3.517524E-13
03/05/2019 11:16:22 4.770528E-10 1.089591E-12
03/05/2019 11:16:54 4.775331E-10 3.570992E-12
03/05/2019 11:17:26 4.781987E-10 3.316791E-13
03/05/2019 11:17:59 4.781945E-10 2.598935E-13
03/05/2019 11:18:31 4.785907E-10 6.306293E-13
03/05/2019 11:19:03 4.785777E-10 3.319334E-12
03/05/2019 11:19:36 4.793645E-10 7.586383E-13
03/05/2019 11:20:08 4.816102E-10 6.079219E-13
03/05/2019 11:20:40 4.816577E-10 1.369860E-12
03/05/2019 11:21:13 4.789208E-10 2.222901E-12
03/05/2019 11:21:45 4.780638E-10 2.267619E-12
03/05/2019 11:22:17 4.793124E-10 8.057183E-13
03/05/2019 11:22:50 4.792408E-10 2.547465E-13
03/05/2019 11:23:22 4.799251E-10 4.800945E-13
03/05/2019 11:23:54 4.820579E-10 1.117294E-12
03/05/2019 11:24:27 4.810459E-10 5.401934E-13
03/05/2019 11:24:59 4.828733E-10 4.083998E-13
03/05/2019 11:25:31 4.870232E-10 7.788328E-13
03/05/2019 11:26:04 4.923441E-10 1.687673E-12
03/05/2019 11:26:36 4.943714E-10 7.283921E-13
03/05/2019 11:27:08 4.986455E-10 1.247664E-12
03/05/2019 11:27:41 5.047602E-10 6.767707E-13
03/05/2019 11:28:13 5.085969E-10 1.080962E-12
03/05/2019 11:28:45 5.120180E-10 5.103105E-13
03/05/2019 11:29:18 5.183526E-10 2.126924E-12
03/05/2019 11:29:50 5.097517E-10 4.403354E-12
03/05/2019 11:30:22 5.251368E-10 1.053047E-12
03/05/2019 11:30:55 5.287212E-10 5.435238E-13
03/05/2019 11:31:27 5.277776E-10 8.893723E-13
03/05/2019 11:31:59 5.314391E-10 5.087966E-13
03/05/2019 11:32:32 5.347516E-10 8.306662E-13
03/05/2019 11:33:04 5.399161E-10 4.652893E-13
03/05/2019 11:33:36 5.374567E-10 3.781233E-13
03/05/2019 11:34:09 5.359249E-10 6.597553E-13
03/05/2019 11:34:41 5.399051E-10 4.637452E-13
03/05/2019 11:35:13 5.413947E-10 5.675028E-13
03/05/2019 11:35:46 5.438802E-10 5.774335E-13
03/05/2019 11:36:18 5.491909E-10 4.206617E-13
03/05/2019 11:36:50 5.511596E-10 4.385552E-13
03/05/2019 11:37:23 5.527837E-10 1.053259E-12
03/05/2019 11:37:55 5.476852E-10 3.809390E-13
03/05/2019 11:38:27 5.525366E-10 1.031460E-12
03/05/2019 11:39:00 5.543757E-10 5.553316E-13
03/05/2019 11:39:32 5.544479E-10 6.701401E-13
03/05/2019 11:40:04 5.535825E-10 4.055538E-13
03/05/2019 11:40:37 5.555073E-10 5.193329E-13
03/05/2019 11:41:09 5.508914E-10 3.730368E-13
03/05/2019 11:41:41 5.368051E-10 4.966103E-12
03/05/2019 11:42:14 5.407783E-10 2.786982E-12
03/05/2019 11:42:46 5.332376E-10 2.753073E-12
03/05/2019 11:43:18 5.291509E-10 7.712334E-13
03/05/2019 11:43:51 5.223389E-10 1.307672E-12
03/05/2019 11:44:23 5.004555E-10 4.225086E-12
03/05/2019 11:44:55 4.884023E-10 1.505953E-12
03/05/2019 11:45:28 4.824399E-10 4.138616E-12
03/05/2019 11:46:00 4.676165E-10 4.445075E-12
03/05/2019 11:46:33 4.685597E-10 1.312547E-12
03/05/2019 11:47:05 4.699127E-10 3.374135E-12
03/05/2019 11:47:37 4.656837E-10 2.071761E-12
03/05/2019 11:48:10 4.651042E-10 1.524573E-12
03/05/2019 11:48:42 4.674083E-10 3.211520E-12
03/05/2019 11:49:14 4.674631E-10 9.965814E-13
03/05/2019 11:49:47 4.694302E-10 1.082567E-12
03/05/2019 11:50:19 4.704298E-10 2.080389E-12
03/05/2019 11:50:51 4.690663E-10 3.513952E-12
03/05/2019 11:51:24 4.726826E-10 2.313307E-12
03/05/2019 11:51:56 4.716146E-10 3.393693E-13
03/05/2019 11:52:28 4.709537E-10 2.905757E-12
03/05/2019 11:53:01 4.702326E-10 4.004068E-13
03/05/2019 11:53:33 4.695284E-10 2.508136E-12
03/05/2019 11:54:05 4.694506E-10 1.876235E-12
03/05/2019 11:54:38 4.668910E-10 5.285066E-13
03/05/2019 11:55:10 4.665327E-10 6.676272E-13
03/05/2019 11:55:42 4.664454E-10 7.972712E-13
03/05/2019 11:56:15 4.691862E-10 4.271863E-12
03/05/2019 11:56:47 4.690967E-10 2.492089E-12
03/05/2019 11:57:19 4.684886E-10 3.652012E-12
03/05/2019 11:57:52 4.631044E-10 5.354157E-12
03/05/2019 11:58:24 4.641887E-10 1.609136E-12
03/05/2019 11:58:56 4.627117E-10 1.311154E-12
03/05/2019 11:59:29 4.652066E-10 1.528842E-12
03/05/2019 12:00:01 4.622040E-10 1.592241E-12
03/05/2019 12:00:33 4.623401E-10 1.556152E-12
03/05/2019 12:01:06 4.619802E-10 9.103236E-13
03/05/2019 12:01:38 4.622430E-10 5.743453E-13
03/05/2019 12:02:10 4.631702E-10 4.277162E-13
03/05/2019 12:02:43 4.630197E-10 3.079726E-13
03/05/2019 12:03:15 4.620796E-10 7.776823E-13
03/05/2019 12:03:47 4.627047E-10 3.107883E-13
03/05/2019 12:04:20 4.621585E-10 5.513049E-13
03/05/2019 12:04:52 4.625353E-10 7.814063E-13
03/05/2019 12:05:24 4.618197E-10 4.050088E-13
03/05/2019 12:05:57 4.619862E-10 3.816051E-13
03/05/2019 12:06:29 4.622639E-10 9.112622E-13
03/05/2019 12:07:01 4.617224E-10 4.436113E-13
03/05/2019 12:07:34 4.616232E-10 2.833881E-13
03/05/2019 12:08:06 4.619814E-10 5.240560E-13
03/05/2019 12:08:38 4.611064E-10 1.320964E-12
03/05/2019 12:09:11 4.619812E-10 8.085643E-13
03/05/2019 12:09:43 4.603962E-10 8.593077E-13
03/05/2019 12:10:15 4.622243E-10 1.008601E-12
03/05/2019 12:10:48 4.611663E-10 5.635971E-13
03/05/2019 12:11:20 4.621552E-10 7.834651E-13
03/05/2019 12:11:52 4.618096E-10 4.737062E-13
03/05/2019 12:12:25 4.654272E-10 7.085519E-12
03/05/2019 12:12:57 4.620573E-10 3.845419E-13
03/05/2019 12:13:29 4.620118E-10 4.608689E-13
03/05/2019 12:14:02 4.613535E-10 4.967769E-13
03/05/2019 12:14:34 4.614663E-10 9.957639E-13
03/05/2019 12:15:06 4.616894E-10 3.620464E-13
03/05/2019 12:15:39 4.614078E-10 1.391781E-12
03/05/2019 12:16:11 4.626803E-10 1.452697E-12
