Time Current Current STD
16/05/2019 15:28:56 7.993264E-9 8.141140E-11
16/05/2019 15:29:28 7.968819E-9 7.017427E-11
16/05/2019 15:30:01 8.021357E-9 6.989179E-11
16/05/2019 15:30:34 8.234904E-9 7.456346E-11
16/05/2019 15:31:06 8.721909E-9 8.313958E-11
16/05/2019 15:31:39 9.480586E-9 8.729533E-11
16/05/2019 15:32:12 8.903823E-9 7.359128E-11
16/05/2019 15:32:44 8.410569E-9 7.064477E-11
16/05/2019 15:33:17 8.243361E-9 9.040685E-11
16/05/2019 15:33:49 8.146266E-9 7.006498E-11
16/05/2019 15:34:22 8.098704E-9 7.013068E-11
16/05/2019 15:34:55 8.074417E-9 7.076134E-11
16/05/2019 15:35:27 8.028052E-9 6.941948E-11
16/05/2019 15:36:00 8.015570E-9 7.586656E-11
16/05/2019 15:36:32 8.007373E-9 7.310474E-11
16/05/2019 15:37:05 8.012375E-9 6.928869E-11
16/05/2019 15:37:38 8.008532E-9 6.907070E-11
16/05/2019 15:38:10 8.006127E-9 7.226729E-11
16/05/2019 15:38:43 8.009357E-9 6.844155E-11
16/05/2019 15:39:15 8.010209E-9 6.929383E-11
16/05/2019 15:39:48 8.009924E-9 6.959842E-11
16/05/2019 15:40:21 8.006212E-9 7.212620E-11
16/05/2019 15:40:53 8.006503E-9 7.196452E-11
16/05/2019 15:41:26 8.003010E-9 7.214043E-11
16/05/2019 15:41:59 8.008911E-9 6.932895E-11
16/05/2019 15:42:31 8.003270E-9 7.155064E-11
16/05/2019 15:43:04 8.000994E-9 7.295880E-11
16/05/2019 15:43:36 8.003137E-9 7.233359E-11
16/05/2019 15:44:09 8.028325E-9 6.304325E-11
16/05/2019 15:44:42 8.010706E-9 7.624381E-11
16/05/2019 15:45:14 7.998682E-9 7.281408E-11
16/05/2019 15:45:47 7.999533E-9 7.187975E-11
16/05/2019 15:46:19 8.003878E-9 6.872524E-11
16/05/2019 15:46:52 7.999300E-9 7.154489E-11
16/05/2019 15:47:25 7.998578E-9 7.242987E-11
16/05/2019 15:47:57 7.997983E-9 7.267451E-11
16/05/2019 15:48:30 8.005526E-9 7.141834E-11
16/05/2019 15:49:02 8.003498E-9 6.873342E-11
16/05/2019 15:49:35 7.999028E-9 7.196150E-11
16/05/2019 15:50:08 7.998527E-9 7.220613E-11
16/05/2019 15:50:40 8.030268E-9 9.241691E-11
16/05/2019 15:51:13 8.003508E-9 7.370421E-11
16/05/2019 15:51:45 8.002801E-9 6.938345E-11
16/05/2019 15:52:18 8.001135E-9 7.079918E-11
