Time Current Current STD
08/05/2019 12:03:04 8.022440E-10 1.402444E-11
08/05/2019 12:03:36 6.242705E-10 1.430940E-11
08/05/2019 12:04:08 5.834598E-10 2.409135E-11
08/05/2019 12:04:41 5.263970E-10 1.194656E-11
08/05/2019 12:05:13 5.043869E-10 4.569633E-12
08/05/2019 12:05:45 4.929751E-10 4.857169E-12
08/05/2019 12:06:18 4.557084E-10 2.390033E-11
08/05/2019 12:06:50 4.802586E-10 1.905270E-12
08/05/2019 12:07:22 4.783009E-10 3.244188E-12
08/05/2019 12:07:55 4.730898E-10 3.482676E-12
08/05/2019 12:08:27 4.761276E-10 6.222972E-12
08/05/2019 12:08:59 4.699403E-10 1.480370E-12
08/05/2019 12:09:32 4.669901E-10 3.831794E-12
08/05/2019 12:10:04 4.686684E-10 9.102025E-13
08/05/2019 12:10:36 4.684820E-10 3.072399E-12
08/05/2019 12:11:09 4.668297E-10 1.724368E-12
08/05/2019 12:11:41 4.653480E-10 2.750015E-12
08/05/2019 12:12:13 4.679203E-10 1.097342E-12
08/05/2019 12:12:46 4.683246E-10 1.147449E-12
08/05/2019 12:13:18 4.686604E-10 7.646936E-13
08/05/2019 12:13:50 4.686202E-10 1.166039E-12
08/05/2019 12:14:23 4.731537E-10 2.105246E-12
08/05/2019 12:14:55 4.773307E-10 6.216614E-12
08/05/2019 12:15:27 4.736257E-10 8.496495E-13
08/05/2019 12:16:00 4.754710E-10 3.208795E-12
08/05/2019 12:16:32 4.759001E-10 4.948392E-13
08/05/2019 12:17:04 4.735176E-10 1.342006E-12
08/05/2019 12:17:37 4.753927E-10 1.024012E-12
08/05/2019 12:18:09 4.778422E-10 3.966737E-12
08/05/2019 12:18:41 4.749012E-10 3.046482E-12
08/05/2019 12:19:14 4.731546E-10 2.611712E-12
08/05/2019 12:19:46 4.738302E-10 6.887602E-13
08/05/2019 12:20:18 4.737432E-10 6.272686E-13
08/05/2019 12:20:51 4.788796E-10 4.560519E-12
08/05/2019 12:21:23 4.758820E-10 1.666419E-12
