Time Current Current STD
16/06/2019 15:55:33 8.493632E-9 7.276503E-11
16/06/2019 15:56:05 7.803988E-9 6.946702E-11
16/06/2019 15:56:38 7.752934E-9 6.767374E-11
16/06/2019 15:57:11 7.744293E-9 6.770523E-11
16/06/2019 15:57:43 7.774424E-9 6.871858E-11
16/06/2019 15:58:16 7.806331E-9 6.811335E-11
16/06/2019 15:58:48 7.820301E-9 6.898501E-11
16/06/2019 15:59:21 7.825639E-9 6.853843E-11
16/06/2019 15:59:54 7.831682E-9 6.813212E-11
16/06/2019 16:00:26 7.828843E-9 6.838554E-11
16/06/2019 16:00:59 7.819885E-9 6.879488E-11
16/06/2019 16:01:31 7.815773E-9 6.813122E-11
16/06/2019 16:02:04 7.817102E-9 6.914215E-11
16/06/2019 16:02:37 7.814473E-9 6.877489E-11
16/06/2019 16:03:09 7.808979E-9 6.975888E-11
16/06/2019 16:03:42 7.815241E-9 6.909764E-11
16/06/2019 16:04:15 7.823053E-9 6.850301E-11
16/06/2019 16:04:47 7.827290E-9 6.838978E-11
16/06/2019 16:05:20 7.828132E-9 6.800950E-11
16/06/2019 16:05:52 7.822251E-9 6.992782E-11
16/06/2019 16:06:25 7.820132E-9 6.931321E-11
16/06/2019 16:06:58 7.816986E-9 6.897744E-11
16/06/2019 16:07:30 7.819075E-9 6.952999E-11
16/06/2019 16:08:03 7.809667E-9 6.907221E-11
16/06/2019 16:08:35 7.803522E-9 6.933683E-11
16/06/2019 16:09:08 7.800869E-9 6.802979E-11
16/06/2019 16:09:41 7.804589E-9 6.888238E-11
16/06/2019 16:10:13 7.803992E-9 6.878943E-11
16/06/2019 16:10:46 7.798084E-9 6.906070E-11
16/06/2019 16:11:18 7.790765E-9 6.916698E-11
16/06/2019 16:11:51 7.789436E-9 6.897381E-11
16/06/2019 16:12:24 7.786144E-9 6.926174E-11
16/06/2019 16:12:56 7.784832E-9 6.809912E-11
16/06/2019 16:13:29 7.782536E-9 6.849151E-11
16/06/2019 16:14:02 7.780065E-9 6.821478E-11
16/06/2019 16:14:34 7.776468E-9 6.871071E-11
16/06/2019 16:15:07 7.774645E-9 6.914518E-11
16/06/2019 16:15:39 7.772429E-9 6.900106E-11
16/06/2019 16:16:12 7.771175E-9 6.847334E-11
16/06/2019 16:16:45 7.769742E-9 6.873917E-11
16/06/2019 16:17:17 7.769096E-9 6.804432E-11
16/06/2019 16:17:50 7.764684E-9 6.918514E-11
16/06/2019 16:18:22 7.762516E-9 6.886875E-11
16/06/2019 16:18:55 7.760446E-9 6.833982E-11
16/06/2019 16:19:28 7.759636E-9 6.854510E-11
