Time Current Current STD
14/04/2019 22:04:41 1.911547E-8 1.704476E-10
14/04/2019 22:06:52 1.911115E-8 1.683555E-10
14/04/2019 22:09:03 1.911085E-8 1.687945E-10
14/04/2019 22:11:13 1.911094E-8 1.680982E-10
14/04/2019 22:13:24 1.910950E-8 1.686553E-10
14/04/2019 22:15:35 1.911107E-8 1.676894E-10
14/04/2019 22:17:46 1.911035E-8 1.681648E-10
14/04/2019 22:19:57 1.910877E-8 1.689822E-10
14/04/2019 22:22:07 1.910948E-8 1.686250E-10
14/04/2019 22:24:18 1.910940E-8 1.689096E-10
14/04/2019 22:26:29 1.910910E-8 1.692880E-10
14/04/2019 22:28:40 1.911116E-8 1.682011E-10
14/04/2019 22:30:51 1.911064E-8 1.688884E-10
14/04/2019 22:33:01 1.911271E-8 1.676531E-10
14/04/2019 22:35:12 1.911309E-8 1.682647E-10
14/04/2019 22:37:23 1.911453E-8 1.678378E-10
14/04/2019 22:39:34 1.911483E-8 1.683343E-10
14/04/2019 22:41:44 1.911483E-8 1.680618E-10
14/04/2019 22:43:55 1.911253E-8 1.695393E-10
14/04/2019 22:46:06 1.911352E-8 1.685917E-10
14/04/2019 22:48:17 1.911334E-8 1.686886E-10
14/04/2019 22:50:28 1.911274E-8 1.687733E-10
14/04/2019 22:52:38 1.911284E-8 1.688460E-10
14/04/2019 22:54:49 1.911372E-8 1.683767E-10
14/04/2019 22:57:00 1.911436E-8 1.686674E-10
14/04/2019 22:59:11 1.911529E-8 1.681466E-10
14/04/2019 23:01:21 1.911390E-8 1.689338E-10
14/04/2019 23:03:32 1.911582E-8 1.677561E-10
14/04/2019 23:05:43 1.911575E-8 1.686250E-10
14/04/2019 23:07:54 1.911431E-8 1.691094E-10
14/04/2019 23:10:05 1.911438E-8 1.691064E-10
14/04/2019 23:12:15 1.911458E-8 1.687612E-10
14/04/2019 23:14:26 1.911575E-8 1.678560E-10
14/04/2019 23:16:37 1.911404E-8 1.689338E-10
14/04/2019 23:18:48 1.911447E-8 1.680285E-10
14/04/2019 23:20:59 1.911378E-8 1.692124E-10
14/04/2019 23:23:09 1.911491E-8 1.689520E-10
14/04/2019 23:25:20 1.911570E-8 1.688642E-10
14/04/2019 23:27:31 1.911688E-8 1.682314E-10
14/04/2019 23:29:42 1.911599E-8 1.682798E-10
14/04/2019 23:31:52 1.911655E-8 1.680195E-10
14/04/2019 23:34:03 1.911511E-8 1.683707E-10
14/04/2019 23:36:14 1.911307E-8 1.686734E-10
14/04/2019 23:38:25 1.911549E-8 1.680558E-10
14/04/2019 23:40:36 1.911622E-8 1.680437E-10
14/04/2019 23:42:46 1.911462E-8 1.686765E-10
14/04/2019 23:44:57 1.911611E-8 1.679680E-10
14/04/2019 23:47:08 1.911411E-8 1.690973E-10
14/04/2019 23:49:19 1.911503E-8 1.682586E-10
14/04/2019 23:51:30 1.911360E-8 1.689944E-10
14/04/2019 23:53:40 1.911358E-8 1.686765E-10
14/04/2019 23:55:51 1.911459E-8 1.687279E-10
14/04/2019 23:58:02 1.911459E-8 1.690307E-10
15/04/2019 00:00:13 1.911569E-8 1.686765E-10
15/04/2019 00:02:23 1.911458E-8 1.690519E-10
15/04/2019 00:04:34 1.911461E-8 1.691306E-10
15/04/2019 00:06:45 1.911427E-8 1.688551E-10
15/04/2019 00:08:56 1.911574E-8 1.679135E-10
15/04/2019 00:11:07 1.911568E-8 1.682102E-10
15/04/2019 00:13:17 1.911532E-8 1.681618E-10
15/04/2019 00:15:28 1.911420E-8 1.689671E-10
15/04/2019 00:17:39 1.911478E-8 1.689913E-10
15/04/2019 00:19:50 1.911658E-8 1.683737E-10
15/04/2019 00:22:00 1.911588E-8 1.690519E-10
15/04/2019 00:24:11 1.911744E-8 1.679710E-10
15/04/2019 00:26:22 1.911671E-8 1.680982E-10
15/04/2019 00:28:33 1.911540E-8 1.686250E-10
15/04/2019 00:30:44 1.911556E-8 1.685099E-10
15/04/2019 00:32:54 1.911558E-8 1.682556E-10
15/04/2019 00:35:05 1.911676E-8 1.677379E-10
15/04/2019 00:37:16 1.911433E-8 1.691609E-10
