Time ;Temperatur;Set_temp;Humidity;Set_H
(s);(�C);(�C);(%);(%)
0;32.06;35.0;120.0;0.0
30;32.69;45.0;120.0;0.0
60;34.85;45.0;120.0;0.0
90;37.88;45.0;120.0;0.0
120;41.11;45.0;120.0;0.0
150;43.11;45.0;120.0;0.0
180;43.99;45.0;120.0;0.0
210;44.4;45.0;120.0;0.0
240;44.63;45.0;120.0;0.0
270;44.78;45.0;120.0;0.0
300;44.91;45.0;120.0;0.0
330;44.94;45.0;120.0;0.0
360;45.0;45.0;120.0;0.0
390;45.02;45.0;120.0;0.0
420;45.05;45.0;120.0;0.0
450;45.03;45.0;120.0;0.0
480;45.03;45.0;120.0;0.0
510;45.05;45.0;120.0;0.0
540;45.05;45.0;120.0;0.0
570;45.03;45.0;120.0;0.0
600;45.03;45.0;120.0;0.0
630;45.03;45.0;120.0;0.0
660;45.03;45.0;120.0;0.0
690;45.03;45.0;120.0;0.0
720;45.02;45.0;120.0;0.0
750;45.03;45.0;120.0;0.0
780;45.03;45.0;120.0;0.0
810;45.03;45.0;120.0;0.0
840;45.02;45.0;120.0;0.0
870;45.02;45.0;120.0;0.0
900;45.02;45.0;120.0;0.0
930;45.01;45.0;120.0;0.0
960;45.01;45.0;120.0;0.0
990;45.01;45.0;120.0;0.0
1020;45.01;45.0;120.0;0.0
1050;45.02;45.0;120.0;0.0
1080;45.01;45.0;120.0;0.0
1110;45.0;45.0;120.0;0.0
1140;45.01;45.0;120.0;0.0
1170;45.01;45.0;120.0;0.0
1200;45.01;45.0;120.0;0.0
1230;45.0;45.0;120.0;0.0
1260;45.0;45.0;120.0;0.0
1290;45.0;45.0;120.0;0.0
1320;45.0;45.0;120.0;0.0
1350;45.01;45.0;120.0;0.0
1380;45.01;45.0;120.0;0.0
1410;45.01;45.0;120.0;0.0
1440;45.0;45.0;120.0;0.0
1470;45.0;45.0;120.0;0.0
1500;44.98;45.0;120.0;0.0
1530;45.0;45.0;120.0;0.0
1560;45.0;45.0;120.0;0.0
1590;45.01;45.0;120.0;0.0
1620;45.0;45.0;120.0;0.0
1650;45.01;45.0;120.0;0.0
1680;45.0;45.0;120.0;0.0
1710;45.0;45.0;120.0;0.0
1740;45.0;45.0;120.0;0.0
1770;45.0;45.0;120.0;0.0
1800;45.0;45.0;120.0;0.0
1830;45.0;45.0;120.0;0.0
1860;45.0;45.0;120.0;0.0
1890;45.01;45.0;120.0;0.0
1920;45.01;45.0;120.0;0.0
1950;45.0;45.0;120.0;0.0
1980;45.01;45.0;120.0;0.0
2010;45.01;45.0;120.0;0.0
2040;45.0;45.0;120.0;0.0
2070;45.0;45.0;120.0;0.0
2100;45.01;45.0;120.0;0.0
2130;45.01;45.0;120.0;0.0
2160;45.01;45.0;120.0;0.0
2190;45.01;45.0;120.0;0.0
2220;45.01;45.0;120.0;0.0
2250;45.01;45.0;120.0;0.0
2280;45.0;45.0;120.0;0.0
2310;45.0;45.0;120.0;0.0
2340;45.0;45.0;120.0;0.0
2370;44.98;45.0;120.0;0.0
2400;44.98;45.0;120.0;0.0
