Time Current Current STD
13/06/2019 19:12:06 7.645900E-9 1.453272E-12
13/06/2019 19:12:39 7.645600E-9 1.634931E-12
13/06/2019 19:13:12 7.646100E-9 1.150507E-12
13/06/2019 19:13:45 7.657200E-9 1.211060E-12
13/06/2019 19:14:17 7.661300E-9 9.688481E-13
13/06/2019 19:14:50 7.660900E-9 7.871891E-13
13/06/2019 19:15:23 7.658200E-9 1.453272E-12
13/06/2019 19:15:55 7.655600E-9 1.332166E-12
13/06/2019 19:16:28 7.647450E-9 1.180784E-12
13/06/2019 19:17:01 7.642050E-9 8.780186E-13
13/06/2019 19:17:33 7.640250E-9 1.059678E-12
13/06/2019 19:18:06 7.637950E-9 7.569126E-13
13/06/2019 19:18:39 7.637450E-9 8.780186E-13
13/06/2019 19:19:11 7.635550E-9 1.241337E-12
13/06/2019 19:19:44 7.633700E-9 7.871891E-13
13/06/2019 19:20:17 7.627950E-9 2.210185E-12
13/06/2019 19:20:50 7.625500E-9 9.688481E-13
13/06/2019 19:21:22 7.626000E-9 1.211060E-12
13/06/2019 19:21:55 7.625750E-9 1.544102E-12
13/06/2019 19:22:28 7.625100E-9 1.150507E-12
13/06/2019 19:23:00 7.625050E-9 8.780186E-13
13/06/2019 19:23:33 7.624900E-9 1.029401E-12
13/06/2019 19:24:06 7.625000E-9 1.816590E-12
13/06/2019 19:24:38 7.623950E-9 1.059678E-12
13/06/2019 19:25:11 7.624200E-9 1.271613E-12
13/06/2019 19:25:44 7.624550E-9 1.362443E-12
13/06/2019 19:26:16 7.624350E-9 1.241337E-12
13/06/2019 19:26:49 7.623550E-9 1.422996E-12
13/06/2019 19:27:22 7.622800E-9 8.477421E-13
13/06/2019 19:27:55 7.621750E-9 1.241337E-12
13/06/2019 19:28:27 7.622050E-9 9.991246E-13
13/06/2019 19:29:00 7.622900E-9 1.150507E-12
13/06/2019 19:29:33 7.623800E-9 1.089954E-12
13/06/2019 19:30:05 7.622200E-9 9.688481E-13
13/06/2019 19:30:38 7.622150E-9 1.301890E-12
13/06/2019 19:31:11 7.621800E-9 1.392719E-12
13/06/2019 19:31:43 7.621900E-9 1.029401E-12
13/06/2019 19:32:16 7.621900E-9 1.150507E-12
13/06/2019 19:32:49 7.621700E-9 1.392719E-12
13/06/2019 19:33:22 7.620750E-9 9.991246E-13
13/06/2019 19:33:54 7.621300E-9 1.695484E-12
13/06/2019 19:34:27 7.620450E-9 1.362443E-12
13/06/2019 19:35:00 7.621350E-9 9.991246E-13
13/06/2019 19:35:32 7.620950E-9 1.483549E-12
13/06/2019 19:36:05 7.621200E-9 1.574378E-12
13/06/2019 19:36:38 7.621450E-9 9.385716E-13
