Time ;Temperatur;Set_temp;Humidity;Set_H
(s);(�C);(�C);(%);(%)
0;12.57;5.0;120.0;0.0
1;12.57;12.56;120.0;0.0
2;12.57;20.0;120.0;0.0
3;12.57;20.0;120.0;0.0
4;12.55;20.0;120.0;0.0
5;12.55;20.0;120.0;0.0
6;12.55;20.0;120.0;0.0
7;12.55;20.0;120.0;0.0
8;12.54;20.0;120.0;0.0
9;12.54;20.0;120.0;0.0
10;12.55;20.0;120.0;0.0
11;12.55;20.0;120.0;0.0
12;12.57;20.0;120.0;0.0
13;12.58;20.0;120.0;0.0
14;12.59;20.0;120.0;0.0
15;12.61;20.0;120.0;0.0
16;12.63;20.0;120.0;0.0
17;12.65;20.0;120.0;0.0
18;12.65;20.0;120.0;0.0
19;12.68;20.0;120.0;0.0
20;12.7;20.0;120.0;0.0
21;12.74;20.0;120.0;0.0
22;12.76;20.0;120.0;0.0
23;12.8;20.0;120.0;0.0
24;12.83;20.0;120.0;0.0
25;12.87;20.0;120.0;0.0
26;12.92;20.0;120.0;0.0
27;12.97;20.0;120.0;0.0
28;13.02;20.0;120.0;0.0
29;13.07;20.0;120.0;0.0
30;13.12;20.0;120.0;0.0
31;13.18;20.0;120.0;0.0
32;13.22;20.0;120.0;0.0
33;13.29;20.0;120.0;0.0
34;13.35;20.0;120.0;0.0
35;13.41;20.0;120.0;0.0
36;13.48;20.0;120.0;0.0
37;13.55;20.0;120.0;0.0
38;13.62;20.0;120.0;0.0
39;13.68;20.0;120.0;0.0
40;13.76;20.0;120.0;0.0
41;13.83;20.0;120.0;0.0
42;13.91;20.0;120.0;0.0
43;13.99;20.0;120.0;0.0
44;14.06;20.0;120.0;0.0
45;14.15;20.0;120.0;0.0
46;14.23;20.0;120.0;0.0
47;14.33;20.0;120.0;0.0
48;14.42;20.0;120.0;0.0
49;14.5;20.0;120.0;0.0
50;14.57;20.0;120.0;0.0
51;14.66;20.0;120.0;0.0
52;14.75;20.0;120.0;0.0
53;14.83;20.0;120.0;0.0
54;14.92;20.0;120.0;0.0
55;15.0;20.0;120.0;0.0
56;15.08;20.0;120.0;0.0
57;15.16;20.0;120.0;0.0
58;15.25;20.0;120.0;0.0
59;15.33;20.0;120.0;0.0
60;15.4;20.0;120.0;0.0
61;15.49;20.0;120.0;0.0
62;15.58;20.0;120.0;0.0
63;15.66;20.0;120.0;0.0
64;15.75;20.0;120.0;0.0
65;15.83;20.0;120.0;0.0
66;15.88;20.0;120.0;0.0
67;15.96;20.0;120.0;0.0
68;16.03;20.0;120.0;0.0
69;16.12;20.0;120.0;0.0
70;16.21;20.0;120.0;0.0
71;16.29;20.0;120.0;0.0
72;16.38;20.0;120.0;0.0
73;16.45;20.0;120.0;0.0
74;16.54;20.0;120.0;0.0
75;16.62;20.0;120.0;0.0
76;16.7;20.0;120.0;0.0
77;16.78;20.0;120.0;0.0
78;16.86;20.0;120.0;0.0
79;16.94;20.0;120.0;0.0
80;17.01;20.0;120.0;0.0
81;17.08;20.0;120.0;0.0
82;17.15;20.0;120.0;0.0
83;17.23;20.0;120.0;0.0
84;17.3;20.0;120.0;0.0
85;17.38;20.0;120.0;0.0
86;17.49;20.0;120.0;0.0
87;17.57;20.0;120.0;0.0
88;17.64;20.0;120.0;0.0
89;17.71;20.0;120.0;0.0
90;17.76;20.0;120.0;0.0
91;17.82;20.0;120.0;0.0
92;17.89;20.0;120.0;0.0
93;17.93;20.0;120.0;0.0
94;17.99;20.0;120.0;0.0
95;18.04;20.0;120.0;0.0
96;18.1;20.0;120.0;0.0
97;18.15;20.0;120.0;0.0
98;18.21;20.0;120.0;0.0
99;18.26;20.0;120.0;0.0
100;18.3;20.0;120.0;0.0
101;18.34;20.0;120.0;0.0
102;18.39;20.0;120.0;0.0
103;18.44;20.0;120.0;0.0
104;18.49;20.0;120.0;0.0
105;18.54;20.0;120.0;0.0
106;18.58;20.0;120.0;0.0
107;18.63;20.0;120.0;0.0
108;18.67;20.0;120.0;0.0
109;18.7;20.0;120.0;0.0
110;18.74;20.0;120.0;0.0
111;18.76;20.0;120.0;0.0
112;18.8;20.0;120.0;0.0
113;18.82;20.0;120.0;0.0
